lead_id,true_segment,agent_first_name,metro_tier,years_licensed,deals_last_12m,team_role,has_youtube,yt_subscribers,videos_last_90d,ig_posts_per_month,lead_source,deals_bucket,bio,true_p0,true_p1,true_call_uplift,true_reply_p_tmpl0,true_reply_p_tmpl1,true_reply_p_tmpl2,rule_fit,llm_fit,llm_fallback,llm_status,llm_reason,W,template,pi_W,pi_A,booked_call,positive_reply
L60917001997,do_not_disturb_media_team,Aisha,tier2,10,22,team_lead,True,29480,23,29,cold_list,high,Realtor based in a mid-size metro.,0.09035677417209888,0.07097853066096252,-0.01937824351113636,0.11301982751801917,0.11592645253621399,0.11773913279291814,71.48,40.0,False,ok,"Only location given, no activity details",0,1,0.5,0.3333333333333333,0,0
L60917000558,sure_thing_inbound,Fatima,tier3,7,6,solo,False,0,0,8,inbound_form,mid,"Fatima has been licensed for 7 years, working in a smaller market. Closed 6 deals in the last 12 months.",0.33462970151500543,0.34875107489460433,0.0141213733795989,0.13906487948408108,0.08224362342296801,0.07147258941697596,26.0,55.0,False,ok,"Experienced, moderate deals, no digital presence noted",1,1,0.5,0.3333333333333333,0,0
L60917005496,hidden_gem_sparse_bio,Daniel,tier1,9,8,solo,False,0,0,8,cold_list,mid,Realtor based in a major metro.,0.02559621904779023,0.2744578909291139,0.24886167188132366,0.1054254149354352,0.08396111142040572,0.09895252024242801,8.0,40.0,False,ok,"Only location given, no activity details",0,0,0.5,0.3333333333333333,0,0
L60917002358,do_not_disturb_media_team,Nina,tier3,23,26,team_lead,True,29590,26,21,cold_list,high,Nina is a licensed agent in a smaller market with 23 years in the business. Closed 26 deals in the last 12 months. Posts on Instagram regularly.,0.07866491622341484,0.005,-0.07366491622341484,0.11674734615405799,0.03653585301950374,0.1207347874933751,75.59,60.0,False,ok,"High production, active Instagram, but strong already",1,0,0.5,0.3333333333333333,0,0
L60917000936,lost_cause_parttime,David,tier3,15,0,solo,False,0,0,2,cold_list,low,Realtor based in a smaller market.,0.013036293313499692,0.10286967751215173,0.08983338419865204,0.06760988867814965,0.07060875828941943,0.06432459915713074,0.0,40.0,False,ok,"Only location given, no activity details",0,2,0.5,0.3333333333333333,0,0
L60917004515,lost_cause_parttime,Daniel,tier2,22,2,solo,False,0,0,0,cold_list,low,Realtor based in a mid-size metro.,0.021155136865946826,0.04486860569180863,0.023713468825861804,0.09707442838327728,0.06290959857027935,0.03145041651214005,2.0,40.0,False,ok,"Only location given, no activity details",1,0,0.5,0.3333333333333333,0,0
L60917002364,sure_thing_inbound,Emily,tier1,13,13,team_member,True,104,3,4,inbound_form,mid,"Emily has been licensed for 13 years, working in a major metro. Closed 13 deals in the last 12 months. The team already runs a YouTube channel with a dedicated media hire.",0.24842742255702038,0.21013424732641195,-0.038293175230608434,0.10838542513650465,0.048555277799317634,0.05535654405377802,53.104,20.0,False,ok,Already has dedicated YouTube media team,1,2,0.5,0.3333333333333333,1,0
L60917000994,do_not_disturb_media_team,Aisha,tier1,11,30,team_lead,True,25038,13,18,webinar,high,Aisha is a licensed agent with 11 years in the business.,0.1266505295374732,0.012180311163872415,-0.11447021837360077,0.11549615033544045,0.13077861457639145,0.13803267561901209,75.038,45.0,False,ok,Experienced but no activity or digital presence stated,1,0,0.5,0.3333333333333333,0,0
L60917002773,ambiguous_team_member,Emily,tier2,11,4,team_member,False,0,0,3,cold_list,low,"Based in a mid-size metro, Emily has 11 years of experience. Closed 4 deals in the last 12 months. Keeps up an active social media presence. Sourced from a purchased contact list.",0.07099186543603747,0.15350705421675293,0.08251518878071545,0.11811394760464498,0.10114637325629368,0.061729174713853946,4.0,60.0,False,ok,"Active social presence, low deals, room to grow",0,2,0.5,0.3333333333333333,0,0
L60917003358,persuadable_growth,Emily,tier2,22,8,team_member,False,0,0,14,cold_list,mid,"Emily has been licensed for 22 years, working in a mid-size metro. Closed 8 deals in the last 12 months. Has been thinking about trying short-form video content.",0.036146311331289226,0.24816150239867413,0.2120151910673849,0.10281798810902255,0.09569201086175222,0.09252674462901604,8.0,78.0,False,ok,"Experienced, 8 deals, wants video",1,1,0.5,0.3333333333333333,0,0
L60917004773,do_not_disturb_media_team,Maria,tier1,8,22,team_lead,True,14501,27,19,webinar,high,Maria is a licensed agent in a major metro with 8 years in the business. Closed 22 deals in the last 12 months. Has some in-house support for producing video content. Posts on Instagram regularly. Signed up after a webinar.,0.06703241512254728,0.06339085313893937,-0.003641561983607905,0.13306765911845478,0.10997360814033645,0.11675864193821488,56.501,72.0,False,ok,"Strong producer, active social, some video support",0,0,0.5,0.3333333333333333,0,0
L60917005762,persuadable_growth,Sofia,tier2,22,18,solo,False,0,0,10,cold_list,high,Sofia is a licensed agent in a mid-size metro with 22 years in the business. Closed 18 deals in the last 12 months. Added from an outreach list.,0.04280100416526654,0.11425356036581451,0.07145255620054797,0.0887343044646099,0.13767161384524496,0.02500063982615433,18.0,70.0,False,ok,"Experienced, 18 deals, no video mentioned",1,2,0.5,0.3333333333333333,1,0
L60917003994,ambiguous_team_member,Tom,tier2,15,5,team_member,False,0,0,4,cold_list,mid,Realtor based in a mid-size metro.,0.04287841304985251,0.13316864013700688,0.09029022708715437,0.1128920408915792,0.08346834909382594,0.06783732625917133,5.0,35.0,False,ok,"Only location given, no activity",1,2,0.5,0.3333333333333333,0,0
L60917002532,persuadable_growth,Aisha,tier3,1,14,team_member,False,0,0,13,webinar,mid,Aisha is a licensed agent with 1 years in the business.,0.016231378056052504,0.12549546829121777,0.10926409023516527,0.11115911263111429,0.11844219904470982,0.05460946746873347,14.0,25.0,False,ok,"New agent, 1 year, no activity",0,2,0.5,0.3333333333333333,0,0
L60917004812,hidden_gem_sparse_bio,Emily,tier3,16,8,solo,False,0,0,15,cold_list,mid,"Based in a smaller market, Emily has 16 years of experience. Added from an outreach list.",0.041451232130782265,0.10950812321296279,0.06805689108218052,0.09268322989652059,0.07872283345742638,0.053098589370366434,8.0,45.0,False,ok,Experienced but no activity mentioned,1,1,0.5,0.3333333333333333,0,0
L60917002313,lost_cause_parttime,Michael,tier1,18,0,solo,False,0,0,0,cold_list,low,Michael is a realtor in a major metro.,0.02261804881149985,0.023936472361635312,0.0013184235501354606,0.08744636464440673,0.036536550363925606,0.061682059229002405,0.0,35.0,False,ok,"Only location given, no activity",1,1,0.5,0.3333333333333333,0,0
L60917002510,do_not_disturb_media_team,Maria,tier3,3,38,team_lead,True,25982,13,16,cold_list,high,Maria is a licensed agent with 3 years in the business.,0.13591289646715726,0.06980806389756575,-0.06610483256959152,0.10116131929740217,0.12755912747873915,0.13376618679498609,75.982,30.0,False,ok,"3 years, no activity mentioned",0,1,0.5,0.3333333333333333,0,1
L60917004750,lost_cause_parttime,Daniel,tier1,3,3,solo,False,0,0,3,cold_list,low,"Daniel has been licensed for 3 years, working in a major metro. Added from an outreach list. Says they want to grow the business this year.",0.026808218863616225,0.025975362086936453,-0.0008328567766797725,0.11938664269834137,0.07660478095524034,0.08705228229105098,3.0,55.0,False,ok,"3 years, wants growth, no video",1,0,0.5,0.3333333333333333,0,0
L60917000250,persuadable_growth,Brian,tier2,10,7,solo,False,0,0,18,cold_list,mid,Brian is a realtor in a mid-size metro.,0.04123267105655943,0.24039076149216176,0.19915809043560234,0.10941329005990998,0.059313037961824855,0.07986847866179568,7.0,35.0,False,ok,"Only location given, no activity",1,1,0.5,0.3333333333333333,0,0
L60917002272,sure_thing_inbound,James,tier3,20,16,team_member,True,16,5,5,inbound_form,high,"Based in a smaller market, James has 20 years of experience. Keeps up an active social media presence. Reached out directly through our website.",0.37418385359897327,0.40337577881676145,0.029191925217788184,0.12975456767956906,0.10436137797436884,0.05543781605513398,56.016,75.0,False,ok,"Experienced, active social, inbound interest",1,1,0.5,0.3333333333333333,0,0
L60917005033,hidden_gem_sparse_bio,Sofia,tier1,23,16,solo,False,0,0,6,webinar,high,Sofia is a licensed agent with 23 years in the business.,0.028246636840922552,0.21531683615211325,0.1870701993111907,0.08702646902367489,0.09704348180998613,0.06520282022762777,16.0,45.0,False,ok,Experienced but no activity mentioned,0,2,0.5,0.3333333333333333,0,0
L60917003509,ambiguous_team_member,Priya,tier3,21,16,team_member,False,0,0,6,webinar,high,Priya is a licensed agent in a smaller market with 21 years in the business. Attended one of our marketing webinars.,0.046457499304655925,0.09573356379858422,0.049276064493928295,0.07198782625114278,0.09669683324219787,0.08789535068100779,16.0,50.0,False,ok,"Experienced, webinar interest, no video",0,0,0.5,0.3333333333333333,0,0
L60917002728,do_not_disturb_media_team,Emily,tier1,16,26,team_lead,True,24302,11,14,cold_list,high,Emily is a licensed agent in a major metro with 16 years in the business. Closed 26 deals in the last 12 months. Has some in-house support for producing video content. Added from an outreach list.,0.11303936787905247,0.005,-0.10803936787905247,0.11505628472335129,0.06865990037993203,0.14927584811310832,70.30199999999999,68.0,False,ok,"Strong producer, has in-house video support",1,1,0.5,0.3333333333333333,0,0
L60917004410,persuadable_growth,Marcus,tier1,19,8,solo,False,0,0,12,cold_list,mid,Marcus is a licensed agent in a major metro with 19 years in the business. Closed 8 deals in the last 12 months. Posts on Instagram regularly. Sourced from a purchased contact list.,0.018475186036439533,0.1149314836035631,0.09645629756712357,0.05635070755002141,0.11568306393207836,0.09742886453285493,8.0,65.0,False,ok,"Experienced, active Instagram, low deals",0,2,0.5,0.3333333333333333,0,0
L60917005303,lost_cause_parttime,Grace,tier2,1,3,solo,False,0,0,0,cold_list,low,Grace is a licensed agent in a mid-size metro with 1 years in the business. Closed 3 deals in the last 12 months. Sourced from a purchased contact list.,0.024309537619975483,0.013166249974618453,-0.01114328764535703,0.10415714704441087,0.10381469548836304,0.11064865114229702,3.0,25.0,False,ok,"New agent, 3 deals, low activity",1,1,0.5,0.3333333333333333,0,0
L60917002103,hidden_gem_sparse_bio,Maria,tier2,18,11,solo,False,0,0,4,cold_list,mid,"Based in a mid-size metro, Maria has 18 years of experience. Closed 11 deals in the last 12 months.",0.024424710716193128,0.20165502874438926,0.17723031802819614,0.09627613868178739,0.11189421614799189,0.0793682911053783,11.0,60.0,False,ok,"Experienced, 11 deals, no video",0,0,0.5,0.3333333333333333,0,0
L60917001716,do_not_disturb_media_team,Julia,tier3,3,22,team_lead,True,3763,18,25,cold_list,high,Julia is a licensed agent in a smaller market with 3 years in the business. Closed 22 deals in the last 12 months. Posts on Instagram regularly. Added from an outreach list.,0.10775001728894561,0.1251775093303811,0.017427492041435497,0.047588672838792034,0.11634991314147292,0.10912541217295879,45.763,72.0,False,ok,"3 years, 22 deals, active Instagram",1,0,0.5,0.3333333333333333,0,0
L60917002545,ambiguous_team_member,David,tier3,4,6,team_member,False,0,0,2,cold_list,mid,"David has been licensed for 4 years, working in a smaller market. Closed 6 deals in the last 12 months.",0.061152047057051205,0.10173905753294173,0.04058701047589052,0.10005735225583316,0.06591142771002721,0.08314241345721156,6.0,40.0,False,ok,"4 years, 6 deals, no activity",1,1,0.5,0.3333333333333333,0,0
L60917003050,lost_cause_parttime,Priya,tier1,17,1,solo,False,0,0,1,cold_list,low,"Priya has been licensed for 17 years, working in a major metro.",0.027844820817698256,0.005,-0.022844820817698255,0.10350386572563833,0.08682832235216438,0.08339004990806555,1.0,45.0,False,ok,Experienced but no activity mentioned,1,0,0.5,0.3333333333333333,0,0
L60917004089,hidden_gem_sparse_bio,Linda,tier3,2,15,solo,False,0,0,16,webinar,high,"Linda has been licensed for 2 years, working in a smaller market. Attended one of our marketing webinars.",0.027690157523013303,0.20439653965960677,0.17670638213659348,0.07767107500678087,0.1004452582338735,0.01,15.0,45.0,False,ok,"Newer agent, small market, webinar interest only",0,1,0.5,0.3333333333333333,0,0
L60917004707,lost_cause_parttime,Yolanda,tier3,1,2,solo,False,0,0,3,cold_list,low,"Yolanda has been licensed for 1 years, working in a smaller market. Closed 2 deals in the last 12 months.",0.0210133450420318,0.11526008670323845,0.09424674166120665,0.11825729347509728,0.08765477971444602,0.09317180791817506,2.0,30.0,False,ok,"Low production, only 2 deals, no digital presence",1,1,0.5,0.3333333333333333,0,0
L60917005292,ambiguous_team_member,Aisha,tier2,1,4,team_member,False,0,0,3,webinar,low,"Aisha has been licensed for 1 years, working in a mid-size metro. Closed 4 deals in the last 12 months.",0.05958193920690291,0.13195068115412262,0.0723687419472197,0.09505036142778203,0.05921594516677958,0.11888150500307221,4.0,50.0,False,ok,"Early career, modest deals, no digital presence noted",0,2,0.5,0.3333333333333333,0,0
L60917002423,sure_thing_inbound,Priya,tier1,15,8,team_member,False,0,0,14,inbound_form,mid,"Based in a major metro, Priya has 15 years of experience. Closed 8 deals in the last 12 months. Shares listings and updates on social media often.",0.2286789944497817,0.2930599144613045,0.06438092001152282,0.11172504790296565,0.08609591622251567,0.07789796207958073,28.0,80.0,False,ok,"Established, active social, room for YouTube growth",0,0,0.5,0.3333333333333333,0,0
L60917003465,hidden_gem_sparse_bio,Wei,tier3,21,19,solo,False,0,0,13,cold_list,high,Realtor based in a smaller market.,0.030049492274848887,0.17324945858756954,0.14319996631272067,0.07723558400234753,0.10987448795511766,0.11578318031656203,19.0,20.0,False,ok,"Bare bio, no activity or production stated",1,2,0.5,0.3333333333333333,0,0
L60917003083,hidden_gem_sparse_bio,Sofia,tier2,4,10,solo,False,0,0,7,cold_list,mid,"Based in a mid-size metro, Sofia has 4 years of experience. Sourced from a purchased contact list.",0.041409433367150986,0.25677110764433897,0.215361674277188,0.0625250112516428,0.06642793103593482,0.08863287532544002,10.0,35.0,False,ok,"Some experience, no production or digital presence",1,0,0.5,0.3333333333333333,0,0
L60917003068,sure_thing_inbound,Marcus,tier2,19,15,team_member,False,0,0,6,inbound_form,high,"Marcus has been licensed for 19 years, working in a mid-size metro. Closed 15 deals in the last 12 months. Reached out directly through our website.",0.3424425059041269,0.3314651555567277,-0.010977350347399217,0.14168446682065347,0.1198950361333662,0.10847389691364694,35.0,75.0,False,ok,"Veteran, strong production, inbound interest, no YouTube",0,2,0.5,0.3333333333333333,0,0
L60917001190,hidden_gem_sparse_bio,Kevin,tier1,25,11,team_member,False,0,0,7,cold_list,mid,"Kevin has been licensed for 25 years, working in a major metro. Closed 11 deals in the last 12 months. Added from an outreach list.",0.022001496657163767,0.1751392222052058,0.15313772554804203,0.1193127960615599,0.10295213300131033,0.08764059322109174,11.0,70.0,False,ok,"Veteran, solid production, no digital presence noted",1,0,0.5,0.3333333333333333,0,0
L60917004701,persuadable_growth,Carlos,tier3,23,17,solo,False,0,0,13,webinar,high,"Carlos has been licensed for 23 years, working in a smaller market. Shares listings and updates on social media often. Signed up after a webinar.",0.029287874071032366,0.1826084045972935,0.15332053052626113,0.12839232141674123,0.12148396202196106,0.06901128876457785,17.0,75.0,False,ok,"Veteran, active social, webinar signup, room to grow",1,2,0.5,0.3333333333333333,0,0
